Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date
5.0 out of 5 stars,PurpleLady,https://www.amazon.com/gp/customer-reviews/R36QVM3F48628R/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Love This Chocolate,I needed dark chocolate to pair with a Ruby Port for a large wine tasting class. This paired perfectly (just as I expected it would!).,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 1, 2022"
5.0 out of 5 stars,Bulky,https://www.amazon.com/gp/customer-reviews/R2L0D0CFX2G9DC/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, The best in chocolate,The best in flavor,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 31, 2022"
5.0 out of 5 stars,Purple Snow Lady,https://www.amazon.com/gp/customer-reviews/R2FYC2VYWY98ST/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, A+,A+! Delicious! Fresh! Great gift! Shipped very safely. Thank you!,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 28, 2022"
5.0 out of 5 stars,Jack S. FROM CHARLOTTE,https://www.amazon.com/gp/customer-reviews/R1F6OP4YQYFIT8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, FRESH! EXPIRATION DECEMBER 2022,"I like it very much, even with almost double the price I use to pay at Costco. (They don't have now.)",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 25, 2022"
5.0 out of 5 stars,Shakin,https://www.amazon.com/gp/customer-reviews/R195B25KLBIM2D/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Excellent Chocolate!,These dark chocolate candies are excellent. The packaging and individual wrapping is an added bonus to their deliciousness.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 21, 2022"
5.0 out of 5 stars,lin thompson,https://www.amazon.com/gp/customer-reviews/R3GAFS57ZKWQMJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Terrific Candy,A really good tasting candy. Have bought several times during past yr.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 21, 2022"
5.0 out of 5 stars,CLOY,https://www.amazon.com/gp/customer-reviews/R1V5YSJC7VLFOO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Need fir gift doesn't diminish value or taste,"Purchased as gift, but they were just not the right choice, in the end. I love truffles, and Lindor are the best. This purchase is just better for a large gathering than for gifts to individuals.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 18, 2022"
5.0 out of 5 stars,Poppi,https://www.amazon.com/gp/customer-reviews/R1NO5DEIHMQTBJ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Heavenly flavor,"Lit up my wife at Christmas with the dark chocolate, truffle, candy. Hard for me to keep my hands out of the candy jar, but I will be brave as she inventory's the candy every morning.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 17, 2022"
5.0 out of 5 stars,Sam E. Sage,https://www.amazon.com/gp/customer-reviews/R3M4OG21ES0JQX/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y," Absolutely delicious, especially when properly chilled ..... ""Mmm mmmm!""","During the Fall, Winter and early Spring months I place the box of Lindt LINDOR Dark Chocolate Truffles next to an open window to get the chocolates wonderfully chilled. The chocolates get cold and harder, but they are still quite edible, and I believe this even enhances their delicious taste.

Never, but NEVER put them in a refrigerator freezer because this will only freeze them, and they'll be impossible to eat. What you want to do is to chill the chocolate truffles with cool or cold air, not turn them into chocolate rocks. Enjoy this very cool chocolate treat. ""Yummy!""",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 7, 2022"
5.0 out of 5 stars,Maurice McLaughlin,https://www.amazon.com/gp/customer-reviews/R16N853R8D8NSD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Delicious throat therapy,"Flavor is uniquely appealing, melt in you mouth freshness, very giftable to those you care about, is real chocolate, not overbearingly sweet.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on January 6, 2022"
5.0 out of 5 stars,Debi L,https://www.amazon.com/gp/customer-reviews/R32ZU3A9YGFQD2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, What's not to Love!!!,Lindt LINDOR chocoaltes are the BEST!! The dark chocolate truffles are out of this world delicious.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/1842a2f6-99ee-4662-ba8f-35fa3a882562._CR100,0,300,300_SX48_.jpg","Reviewed in the United States on January 6, 2022"
3.0 out of 5 stars,Chelle Rickman,https://www.amazon.com/gp/customer-reviews/R29CAITIE34YJD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Most of box was all melted together,These are pretty high on cost but my 17 year old loves them. When they came you could tell there was an issue as soon as we saw the box. Melted chocolates with little blue foil wrapping throught. She may was able to salvage 2 or 3 balls,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/ec1aec6f-9a2c-438d-bca8-9b7ff8e5c8e1._CR0,51.0,230,230_SX48_.jpg","Reviewed in the United States on January 6, 2022"
3.0 out of 5 stars,Darla Neises,https://www.amazon.com/gp/customer-reviews/R150CIRW0H3VOL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Dented,"Tasted great but, many were smashed",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 5, 2022"
5.0 out of 5 stars,L. White,https://www.amazon.com/gp/customer-reviews/RDNF5ZTVOL10I/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Awesome!,"Lindor Truffles in milk chocolate and dark chocolate are my absolute most amazing treat and they are so satisfying that one is usually enough to give me a boost and that lasts for hours! It's easy to not eat too many when the flavor, texture and aftertaste are just that good! Buying in this bulk package saves money over the grocery store. They are fresh, good dates and the real Lindt deal! My recent package came in winter so melting was not a worry. A couple of years ago when i ordered in the summer, they cam well protected in a lined box. Thank you!",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 3, 2022"
1.0 out of 5 stars,suzanne,https://www.amazon.com/gp/customer-reviews/RP2M5PMFT3I4T/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, My favorite chocolate,"I don't give bad reviews very often BUT this upset. Saw them on Amazon and these are my favorite chocolate and my son. I ordered them didn't open them until close to Christmas...so sad they had melted. If I had opened them I would have ate them all before Christmas. First Christmas I didn't have them for Christmas.
Well I am hoping everyone has a Great New Year.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on January 1, 2022"
5.0 out of 5 stars,Virginia Zanardelli,https://www.amazon.com/gp/customer-reviews/R2L95JM2X1OHNL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Quick Delivery,Several members of our family like dark chocolate. This is an economical choice. There was a speedy delivery.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 27, 2021"
5.0 out of 5 stars,NenaOchoa,https://www.amazon.com/gp/customer-reviews/R2M5EU6VRC3FM2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Truffle truffle I love!!,Must have chocolates,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 26, 2021"
5.0 out of 5 stars,Robert Crowle,https://www.amazon.com/gp/customer-reviews/RBE2IMJJEK2HY/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, They made my family happen.” No matter what generation you’re from!!”,Yum……..????????,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 25, 2021"
5.0 out of 5 stars,bj,https://www.amazon.com/gp/customer-reviews/R1G32P6U4FKZJG/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Delicious!,"I bought this box of truffles for stocking stuffers. I love dark chocolate and truffles, so this was the deciding factor for getting these! I had plenty of candy for several stockings for a Christmas party.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 25, 2021"
5.0 out of 5 stars,TallPat,https://www.amazon.com/gp/customer-reviews/R1D0RSHWC738UE/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, VERY FRESH & ALMOST ADDICTIVE,Makes a quality gift for dark chocolate lovers. Rich and creamy.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on December 24, 2021"
5.0 out of 5 stars,Kenneth O. Trail,https://www.amazon.com/gp/customer-reviews/R11HHQZSGM5S96/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, The next one is as good as the last..,Only thing I can complain about is there are never enough.. lol ??,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 16, 2021"
5.0 out of 5 stars,Francisco,https://www.amazon.com/gp/customer-reviews/RZHA1PCACMXFH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, They love it,??????,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on December 15, 2021"
5.0 out of 5 stars,Edward Mitelski,https://www.amazon.com/gp/customer-reviews/R19DJN8AATOAY7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Very delicious,My wife and I love the flavor,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on November 25, 2021"
5.0 out of 5 stars,Rhonda O Driscoll,https://www.amazon.com/gp/customer-reviews/R2D95O8GZXD3C7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great value,Good price,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on November 22, 2021"
5.0 out of 5 stars,Carol Carlson,https://www.amazon.com/gp/customer-reviews/R2T9T67A1FREY2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Best Dark Chocolate Truffles,"My favorite chocolates - dark, smooth. What a flavor! Arrived well and packaged against the heat of the Florida summer. Price was great. Wanted to order again, but price went up $20! So, didn't order it again. I have found this can happen - it did on another food item I bought in the past - maybe a couple years ago.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/5d706fee-8c31-4fe6-99e5-00a73f41ac22._CR0,0,408,408_SX48_.jpg","Reviewed in the United States on November 20, 2021"
3.0 out of 5 stars,Luther24,https://www.amazon.com/gp/customer-reviews/R1O12C21OVLWN4/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, quality,Not as good as usual. The filling was not as firm it was very runny. The outside melts very fast.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 15, 2021"
1.0 out of 5 stars,Barry B.,https://www.amazon.com/gp/customer-reviews/RMQDCBJ0OBTIV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Old Milk Chocolate in a dark chocolate wrapper,"Color - light tan with a white film. Tasks like a very light chocolate. If this is actually dark chocolate, it is very old and degraded.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 13, 2021"
5.0 out of 5 stars,Klou,https://www.amazon.com/gp/customer-reviews/R26KM5WMGVK8QL/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, DELICIOUS!!!,This is delicious and fresh..,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 11, 2021"
5.0 out of 5 stars,pathy murdock,https://www.amazon.com/gp/customer-reviews/R1NHVP303W3A9M/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, I'm Lovin it!! Delicious,Fine and delicate chocolate with a lot of flavor!! I recommend it.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on November 11, 2021"
5.0 out of 5 stars,Michael E.,https://www.amazon.com/gp/customer-reviews/R1P5ORO00ATXQN/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Sooogooood,??????,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on October 29, 2021"
1.0 out of 5 stars,Gary D. Redfield,https://www.amazon.com/gp/customer-reviews/R1J6814TP175YB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Arrived with liquified centers and wet on the outside leaking into packaging,I suspect that this product was already bad prior to shipping. The weather is cool enough to prevent melting during transportation. Does lead one to wonder if it was known bad stock. I am not the first to comment.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on October 24, 2021"
1.0 out of 5 stars,DMJ,https://www.amazon.com/gp/customer-reviews/R290N4D53875N5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Melted,There were a lot of melted pieces once I received it. Very disappointed and it was messy.,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on October 15, 2021"
3.0 out of 5 stars,Tunes,https://www.amazon.com/gp/customer-reviews/R1U23FBF10Z9KM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Candy good but...,"The candy is good. But the description says shipped with cold packs if ordered from Amazon. I did order from Amazon but there were no cold packs. So, if you're counting on that ...don't.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on October 14, 2021"
5.0 out of 5 stars,Christine Goble,https://www.amazon.com/gp/customer-reviews/R36VBYTP3PMFIM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Dark chocolate reduces depression.,"Usually ships with a freezer gel pack, in a plastic bag to keep it from leaking. Middles are almost liquid some times.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on October 7, 2021"
5.0 out of 5 stars,Betty A.,https://www.amazon.com/gp/customer-reviews/R2JPLEJ07LTIMR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Delicious,"This was a present to some people who had helped me, and, according to them, they liked it so much that the whole box was eaten within two days",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on October 6, 2021"
5.0 out of 5 stars,D Kotchevar,https://www.amazon.com/gp/customer-reviews/RTESWOQLGWO3K/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Great Candy!,I bought this candy to share with my 12 yr old granddaughter. She loved it so much it was gone before I knew it. I highly recommend this candy. But hide it from 12 year olds. LOL,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on September 23, 2021"
4.0 out of 5 stars,Marshall Elliott,https://www.amazon.com/gp/customer-reviews/R339TDWKAPL3K7/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Good Candy but Melts during shipping,The chocolates are great but the problem is that they melt on the way to your house covering the box and candies all in chocolate. The ice pack it came in was melted by the time it got to my house so they should probably add another one. This is why I gave it a 4 because the product itself is great.,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on September 20, 2021"
5.0 out of 5 stars,PSach,https://www.amazon.com/gp/customer-reviews/RJGN35BU7P1IH/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B002RBRY0Y, Fantastic Chocolate,"Lindt always delivers delicious chocolate. I refrigerate them in the ""deli"" drawer in the refrigerator because it makes for a good contrast with a cup of hot coffee. Also, a good option for a low carb diet as there are relatively few carbs in each piece.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on September 18, 2021"
